2015-05-10 20:22:07,835 INFO  File: Research.Api started
2015-05-10 20:23:33,401 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:23:33
2015-05-10 20:23:33,456 INFO  File: 
--Connection Open #3885757 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  038 ms;
EXEC Question_get

2015-05-10 20:23:33,465 INFO  File: 
--Connection Open #21627146 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  004 ms;
EXEC Question_get	@pagesize = 11


2015-05-10 20:26:39,543 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
2015-05-10 20:26:39,550 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:26:39
2015-05-10 20:26:39,625 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
2015-05-10 20:26:39,625 INFO  File: 
--Connection Open #19470606 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  059 ms;
EXEC Question_get

2015-05-10 20:26:39,631 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)
2015-05-10 20:26:39,630 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:26:39
2015-05-10 20:26:39,642 INFO  File: 
--Connection Open #31147723 MSSQL|default|Data Source=.\SQL2012;Initial Catalog=ndr;Persist Security Info=True;User ID=sa;Password=scauser1991
--Took:  005 ms;
EXEC Question_get	@pagesize = 11


2015-05-10 20:26:39,646 INFO  File: MemorySessionStorage.GetStrong(721D564F-E7FF-4AEB-A760-423FFA8CEFE5, Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36, 127.0.0.1)=721D564F-E7FF-4AEB-A760-423FFA8CEFE5+7+Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36+127.0.0.1+http://api.research.local+API_WEB+10.05.2015 20:26:39
2015-05-10 20:47:29,206 INFO  File: Research.Api ended
